[count_stat/run.sh] running 246: count_stat/run.sh cas 4 3 btormc btor2
[btorcore] 58 iterations, 1679 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 872551 AIG ands, 547420 CNF vars, 1750550 CNF clauses
[btorcore] 59 iterations, 1683 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 872620 AIG ands, 547457 CNF vars, 1750677 CNF clauses
[btorcore] 60 iterations, 1686 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 872623 AIG ands, 547460 CNF vars, 1750686 CNF clauses
[btorcore] 61 iterations, 1687 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 872687 AIG ands, 547492 CNF vars, 1750798 CNF clauses
[btorcore] 62 iterations, 1688 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 872751 AIG ands, 547524 CNF vars, 1750910 CNF clauses
[btorcore] 63 iterations, 1690 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 872816 AIG ands, 547557 CNF vars, 1751025 CNF clauses
[btorcore] 64 iterations, 1697 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 872950 AIG ands, 547627 CNF vars, 1751267 CNF clauses
[btorcore] 65 iterations, 1709 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 873095 AIG ands, 547708 CNF vars, 1751542 CNF clauses
[btorcore] 66 iterations, 1718 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 873297 AIG ands, 547815 CNF vars, 1751911 CNF clauses
[btorcore] 67 iterations, 1742 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 873581 AIG ands, 547973 CNF vars, 1752449 CNF clauses
[btorcore] 68 iterations, 1747 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 873712 AIG ands, 548040 CNF vars, 1752682 CNF clauses
[btorcore] 69 iterations, 1750 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 873778 AIG ands, 548074 CNF vars, 1752800 CNF clauses
[btorcore] 70 iterations, 1753 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 873844 AIG ands, 548108 CNF vars, 1752918 CNF clauses
[btorcore] 71 iterations, 1758 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 873853 AIG ands, 548117 CNF vars, 1752945 CNF clauses
[btorcore] 72 iterations, 1767 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 874054 AIG ands, 548222 CNF vars, 1753308 CNF clauses
[btorcore] 73 iterations, 1783 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 874394 AIG ands, 548403 CNF vars, 1753931 CNF clauses
[btorcore] 74 iterations, 1801 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 874795 AIG ands, 548612 CNF vars, 1754654 CNF clauses
[btorcore] 75 iterations, 1810 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 874870 AIG ands, 548655 CNF vars, 1754799 CNF clauses
[btorcore] 76 iterations, 1814 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 875002 AIG ands, 548723 CNF vars, 1755035 CNF clauses
[btorcore] 77 iterations, 1840 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 875604 AIG ands, 549039 CNF vars, 1756127 CNF clauses
[btorcore] 78 iterations, 1841 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 875605 AIG ands, 549040 CNF vars, 1756130 CNF clauses
[btorcore] 79 iterations, 1842 lemmas, 0 ext. lemmas, vars 2499, applies 1425
[btor>slvfun] 25107 AIG vars, 875606 AIG ands, 549041 CNF vars, 1756133 CNF clauses
[btor>core] SAT call 2 returned 10 in 0.000 seconds
[btor>mc] bad state property 0 reachable at bound k = 359 SATISFIABLE
sat
b0
#0
0 [0000000000001010] 0000000000000001 mmap@0
0 [0000000000001100] 0000000000000001 mmap@0
0 [0000000000001011] 0000000000000010 mmap@0
1 0000000000000000 accu_0#0
2 0000000000000000 accu_1#0
3 0000000000000000 accu_2#0
4 0000000000000000 accu_3#0
5 0000000000000000 mem_0#0
6 0000000000000000 mem_1#0
7 0000000000000000 mem_2#0
8 0000000000000000 mem_3#0
9 0000000000000000 sb-adr_0#0
10 0000000000000000 sb-adr_1#0
11 0000000000000000 sb-adr_2#0
12 0000000000000000 sb-adr_3#0
13 0000000000000000 sb-val_0#0
14 0000000000000000 sb-val_1#0
15 0000000000000000 sb-val_2#0
16 0000000000000000 sb-val_3#0
17 0 sb-full_0#0
18 0 sb-full_1#0
19 0 sb-full_2#0
20 0 sb-full_3#0
21 1 stmt_0_0#0
22 0 stmt_0_1#0
23 0 stmt_0_2#0
24 0 stmt_0_3#0
25 0 stmt_0_4#0
26 0 stmt_0_5#0
27 0 stmt_0_6#0
28 0 stmt_0_7#0
29 0 stmt_0_8#0
30 0 stmt_0_9#0
31 1 stmt_1_0#0
32 0 stmt_1_1#0
33 0 stmt_1_2#0
34 0 stmt_1_3#0
35 0 stmt_1_4#0
36 0 stmt_1_5#0
37 0 stmt_1_6#0
38 0 stmt_1_7#0
39 0 stmt_1_8#0
40 0 stmt_1_9#0
41 1 stmt_2_0#0
42 0 stmt_2_1#0
43 0 stmt_2_2#0
44 0 stmt_2_3#0
45 0 stmt_2_4#0
46 0 stmt_2_5#0
47 0 stmt_2_6#0
48 0 stmt_2_7#0
49 0 stmt_2_8#0
50 0 stmt_2_9#0
51 1 stmt_3_0#0
52 0 stmt_3_1#0
53 0 stmt_3_2#0
54 0 stmt_3_3#0
55 0 stmt_3_4#0
56 0 stmt_3_5#0
57 0 block_0_0#0
58 0 block_0_1#0
59 0 block_0_2#0
60 0 block_0_3#0
61 0 halt_0#0
62 0 halt_1#0
63 0 halt_2#0
64 0 halt_3#0
65 [0000000000001010] 0000000000000001 heap@0
65 [0000000000001100] 0000000000000001 heap@0
65 [0000000000001011] 0000000000000010 heap@0
65 [0000000000000000] 0000000000000000 heap@0
66 0 exit#0
67 0000000000000000 exit-code#0
@0
0 1 thread_0@0
1 0 thread_1@0
2 0 thread_2@0
3 0 thread_3@0
4 0 flush_0@0
5 0 flush_1@0
6 0 flush_2@0
7 0 flush_3@0
#1
1 0000000000000000 accu_0#1
2 0000000000000000 accu_1#1
3 0000000000000000 accu_2#1
4 0000000000000000 accu_3#1
5 0000000000000000 mem_0#1
6 0000000000000000 mem_1#1
7 0000000000000000 mem_2#1
8 0000000000000000 mem_3#1
9 0000000000000000 sb-adr_0#1
10 0000000000000000 sb-adr_1#1
11 0000000000000000 sb-adr_2#1
12 0000000000000000 sb-adr_3#1
13 0000000000000000 sb-val_0#1
14 0000000000000000 sb-val_1#1
15 0000000000000000 sb-val_2#1
16 0000000000000000 sb-val_3#1
17 0 sb-full_0#1
18 0 sb-full_1#1
19 0 sb-full_2#1
20 0 sb-full_3#1
21 0 stmt_0_0#1
22 1 stmt_0_1#1
23 0 stmt_0_2#1
24 0 stmt_0_3#1
25 0 stmt_0_4#1
26 0 stmt_0_5#1
27 0 stmt_0_6#1
28 0 stmt_0_7#1
29 0 stmt_0_8#1
30 0 stmt_0_9#1
31 1 stmt_1_0#1
32 0 stmt_1_1#1
33 0 stmt_1_2#1
34 0 stmt_1_3#1
35 0 stmt_1_4#1
36 0 stmt_1_5#1
37 0 stmt_1_6#1
38 0 stmt_1_7#1
39 0 stmt_1_8#1
40 0 stmt_1_9#1
41 1 stmt_2_0#1
42 0 stmt_2_1#1
43 0 stmt_2_2#1
44 0 stmt_2_3#1
45 0 stmt_2_4#1
46 0 stmt_2_5#1
47 0 stmt_2_6#1
48 0 stmt_2_7#1
49 0 stmt_2_8#1
50 0 stmt_2_9#1
51 1 stmt_3_0#1
52 0 stmt_3_1#1
53 0 stmt_3_2#1
54 0 stmt_3_3#1
55 0 stmt_3_4#1
56 0 stmt_3_5#1
57 0 block_0_0#1
58 0 block_0_1#1
59 0 block_0_2#1
60 0 block_0_3#1
61 0 halt_0#1
62 0 halt_1#1
63 0 halt_2#1
64 0 halt_3#1
65 [0000000000001010] 0000000000000001 heap@1
65 [0000000000001100] 0000000000000001 heap@1
65 [0000000000001011] 0000000000000010 heap@1
65 [0000000000000000] 0000000000000000 heap@1
66 0 exit#1
67 0000000000000000 exit-code#1
@1
0 1 thread_0@1
1 0 thread_1@1
2 0 thread_2@1
3 0 thread_3@1
4 0 flush_0@1
5 0 flush_1@1
6 0 flush_2@1
7 0 flush_3@1
#2
1 0000000000000001 accu_0#2
2 0000000000000000 accu_1#2
3 0000000000000000 accu_2#2
4 0000000000000000 accu_3#2
5 0000000000000000 mem_0#2
6 0000000000000000 mem_1#2
7 0000000000000000 mem_2#2
8 0000000000000000 mem_3#2
9 0000000000000000 sb-adr_0#2
10 0000000000000000 sb-adr_1#2
11 0000000000000000 sb-adr_2#2
12 0000000000000000 sb-adr_3#2
13 0000000000000000 sb-val_0#2
14 0000000000000000 sb-val_1#2
15 0000000000000000 sb-val_2#2
16 0000000000000000 sb-val_3#2
17 0 sb-full_0#2
18 0 sb-full_1#2
19 0 sb-full_2#2
20 0 sb-full_3#2
21 0 stmt_0_0#2
22 0 stmt_0_1#2
23 1 stmt_0_2#2
24 0 stmt_0_3#2
25 0 stmt_0_4#2
26 0 stmt_0_5#2
27 0 stmt_0_6#2
28 0 stmt_0_7#2
29 0 stmt_0_8#2
30 0 stmt_0_9#2
31 1 stmt_1_0#2
32 0 stmt_1_1#2
33 0 stmt_1_2#2
34 0 stmt_1_3#2
35 0 stmt_1_4#2
36 0 stmt_1_5#2
37 0 stmt_1_6#2
38 0 stmt_1_7#2
39 0 stmt_1_8#2
40 0 stmt_1_9#2
41 1 stmt_2_0#2
42 0 stmt_2_1#2
43 0 stmt_2_2#2
44 0 stmt_2_3#2
45 0 stmt_2_4#2
46 0 stmt_2_5#2
47 0 stmt_2_6#2
48 0 stmt_2_7#2
49 0 stmt_2_8#2
50 0 stmt_2_9#2
51 1 stmt_3_0#2
52 0 stmt_3_1#2
53 0 stmt_3_2#2
54 0 stmt_3_3#2
55 0 stmt_3_4#2
56 0 stmt_3_5#2
57 0 block_0_0#2
58 0 block_0_1#2
59 0 block_0_2#2
60 0 block_0_3#2
61 0 halt_0#2
62 0 halt_1#2
63 0 halt_2#2
64 0 halt_3#2
65 [0000000000001010] 0000000000000001 heap@2
65 [0000000000001100] 0000000000000001 heap@2
65 [0000000000001011] 0000000000000010 heap@2
65 [0000000000000000] 0000000000000000 heap@2
66 0 exit#2
67 0000000000000000 exit-code#2
@2
0 1 thread_0@2
1 0 thread_1@2
2 0 thread_2@2
3 0 thread_3@2
4 0 flush_0@2
5 0 flush_1@2
6 0 flush_2@2
7 0 flush_3@2
#3
1 0000000000000001 accu_0#3
2 0000000000000000 accu_1#3
3 0000000000000000 accu_2#3
4 0000000000000000 accu_3#3
5 0000000000000000 mem_0#3
6 0000000000000000 mem_1#3
7 0000000000000000 mem_2#3
8 0000000000000000 mem_3#3
9 0000000000000000 sb-adr_0#3
10 0000000000000000 sb-adr_1#3
11 0000000000000000 sb-adr_2#3
12 0000000000000000 sb-adr_3#3
13 0000000000000000 sb-val_0#3
14 0000000000000000 sb-val_1#3
15 0000000000000000 sb-val_2#3
16 0000000000000000 sb-val_3#3
17 0 sb-full_0#3
18 0 sb-full_1#3
19 0 sb-full_2#3
20 0 sb-full_3#3
21 0 stmt_0_0#3
22 0 stmt_0_1#3
23 0 stmt_0_2#3
24 1 stmt_0_3#3
25 0 stmt_0_4#3
26 0 stmt_0_5#3
27 0 stmt_0_6#3
28 0 stmt_0_7#3
29 0 stmt_0_8#3
30 0 stmt_0_9#3
31 1 stmt_1_0#3
32 0 stmt_1_1#3
33 0 stmt_1_2#3
34 0 stmt_1_3#3
35 0 stmt_1_4#3
36 0 stmt_1_5#3
37 0 stmt_1_6#3
38 0 stmt_1_7#3
39 0 stmt_1_8#3
40 0 stmt_1_9#3
41 1 stmt_2_0#3
42 0 stmt_2_1#3
43 0 stmt_2_2#3
44 0 stmt_2_3#3
45 0 stmt_2_4#3
46 0 stmt_2_5#3
47 0 stmt_2_6#3
48 0 stmt_2_7#3
49 0 stmt_2_8#3
50 0 stmt_2_9#3
51 1 stmt_3_0#3
52 0 stmt_3_1#3
53 0 stmt_3_2#3
54 0 stmt_3_3#3
55 0 stmt_3_4#3
56 0 stmt_3_5#3
57 0 block_0_0#3
58 0 block_0_1#3
59 0 block_0_2#3
60 0 block_0_3#3
61 0 halt_0#3
62 0 halt_1#3
63 0 halt_2#3
64 0 halt_3#3
65 [0000000000000000] 0000000000000001 heap@3
65 [0000000000001010] 0000000000000001 heap@3
65 [0000000000001100] 0000000000000001 heap@3
65 [0000000000001011] 0000000000000010 heap@3
66 0 exit#3
67 0000000000000000 exit-code#3
@3
0 0 thread_0@3
1 0 thread_1@3
2 1 thread_2@3
3 0 thread_3@3
4 0 flush_0@3
5 0 flush_1@3
6 0 flush_2@3
7 0 flush_3@3
#4
1 0000000000000001 accu_0#4
2 0000000000000000 accu_1#4
3 0000000000000001 accu_2#4
4 0000000000000000 accu_3#4
5 0000000000000000 mem_0#4
6 0000000000000000 mem_1#4
7 0000000000000001 mem_2#4
8 0000000000000000 mem_3#4
9 0000000000000000 sb-adr_0#4
10 0000000000000000 sb-adr_1#4
11 0000000000000000 sb-adr_2#4
12 0000000000000000 sb-adr_3#4
13 0000000000000000 sb-val_0#4
14 0000000000000000 sb-val_1#4
15 0000000000000000 sb-val_2#4
16 0000000000000000 sb-val_3#4
17 0 sb-full_0#4
18 0 sb-full_1#4
19 0 sb-full_2#4
20 0 sb-full_3#4
21 0 stmt_0_0#4
22 0 stmt_0_1#4
23 0 stmt_0_2#4
24 1 stmt_0_3#4
25 0 stmt_0_4#4
26 0 stmt_0_5#4
27 0 stmt_0_6#4
28 0 stmt_0_7#4
29 0 stmt_0_8#4
30 0 stmt_0_9#4
31 1 stmt_1_0#4
32 0 stmt_1_1#4
33 0 stmt_1_2#4
34 0 stmt_1_3#4
35 0 stmt_1_4#4
36 0 stmt_1_5#4
37 0 stmt_1_6#4
38 0 stmt_1_7#4
39 0 stmt_1_8#4
40 0 stmt_1_9#4
41 0 stmt_2_0#4
42 1 stmt_2_1#4
43 0 stmt_2_2#4
44 0 stmt_2_3#4
45 0 stmt_2_4#4
46 0 stmt_2_5#4
47 0 stmt_2_6#4
48 0 stmt_2_7#4
49 0 stmt_2_8#4
50 0 stmt_2_9#4
51 1 stmt_3_0#4
52 0 stmt_3_1#4
53 0 stmt_3_2#4
54 0 stmt_3_3#4
55 0 stmt_3_4#4
56 0 stmt_3_5#4
57 0 block_0_0#4
58 0 block_0_1#4
59 0 block_0_2#4
60 0 block_0_3#4
61 0 halt_0#4
62 0 halt_1#4
63 0 halt_2#4
64 0 halt_3#4
65 [0000000000000000] 0000000000000001 heap@4
65 [0000000000001010] 0000000000000001 heap@4
65 [0000000000001100] 0000000000000001 heap@4
65 [0000000000001011] 0000000000000010 heap@4
66 0 exit#4
67 0000000000000000 exit-code#4
@4
0 0 thread_0@4
1 0 thread_1@4
2 1 thread_2@4
3 0 thread_3@4
4 0 flush_0@4
5 0 flush_1@4
6 0 flush_2@4
7 0 flush_3@4
#5
1 0000000000000001 accu_0#5
2 0000000000000000 accu_1#5
3 0000000000000010 accu_2#5
4 0000000000000000 accu_3#5
5 0000000000000000 mem_0#5
6 0000000000000000 mem_1#5
7 0000000000000001 mem_2#5
8 0000000000000000 mem_3#5
9 0000000000000000 sb-adr_0#5
10 0000000000000000 sb-adr_1#5
11 0000000000000000 sb-adr_2#5
12 0000000000000000 sb-adr_3#5
13 0000000000000000 sb-val_0#5
14 0000000000000000 sb-val_1#5
15 0000000000000000 sb-val_2#5
16 0000000000000000 sb-val_3#5
17 0 sb-full_0#5
18 0 sb-full_1#5
19 0 sb-full_2#5
20 0 sb-full_3#5
21 0 stmt_0_0#5
22 0 stmt_0_1#5
23 0 stmt_0_2#5
24 1 stmt_0_3#5
25 0 stmt_0_4#5
26 0 stmt_0_5#5
27 0 stmt_0_6#5
28 0 stmt_0_7#5
29 0 stmt_0_8#5
30 0 stmt_0_9#5
31 1 stmt_1_0#5
32 0 stmt_1_1#5
33 0 stmt_1_2#5
34 0 stmt_1_3#5
35 0 stmt_1_4#5
36 0 stmt_1_5#5
37 0 stmt_1_6#5
38 0 stmt_1_7#5
39 0 stmt_1_8#5
40 0 stmt_1_9#5
41 0 stmt_2_0#5
42 0 stmt_2_1#5
43 1 stmt_2_2#5
44 0 stmt_2_3#5
45 0 stmt_2_4#5
46 0 stmt_2_5#5
47 0 stmt_2_6#5
48 0 stmt_2_7#5
49 0 stmt_2_8#5
50 0 stmt_2_9#5
51 1 stmt_3_0#5
52 0 stmt_3_1#5
53 0 stmt_3_2#5
54 0 stmt_3_3#5
55 0 stmt_3_4#5
56 0 stmt_3_5#5
57 0 block_0_0#5
58 0 block_0_1#5
59 0 block_0_2#5
60 0 block_0_3#5
61 0 halt_0#5
62 0 halt_1#5
63 0 halt_2#5
64 0 halt_3#5
65 [0000000000000000] 0000000000000001 heap@5
65 [0000000000001010] 0000000000000001 heap@5
65 [0000000000001011] 0000000000000010 heap@5
65 [0000000000001100] 0000000000000001 heap@5
66 0 exit#5
67 0000000000000000 exit-code#5
@5
0 0 thread_0@5
1 0 thread_1@5
2 1 thread_2@5
3 0 thread_3@5
4 0 flush_0@5
5 0 flush_1@5
6 0 flush_2@5
7 0 flush_3@5
#6
1 0000000000000001 accu_0#6
2 0000000000000000 accu_1#6
3 0000000000000001 accu_2#6
4 0000000000000000 accu_3#6
5 0000000000000000 mem_0#6
6 0000000000000000 mem_1#6
7 0000000000000001 mem_2#6
8 0000000000000000 mem_3#6
9 0000000000000000 sb-adr_0#6
10 0000000000000000 sb-adr_1#6
11 0000000000000000 sb-adr_2#6
12 0000000000000000 sb-adr_3#6
13 0000000000000000 sb-val_0#6
14 0000000000000000 sb-val_1#6
15 0000000000000000 sb-val_2#6
16 0000000000000000 sb-val_3#6
17 0 sb-full_0#6
18 0 sb-full_1#6
19 0 sb-full_2#6
20 0 sb-full_3#6
21 0 stmt_0_0#6
22 0 stmt_0_1#6
23 0 stmt_0_2#6
24 1 stmt_0_3#6
25 0 stmt_0_4#6
26 0 stmt_0_5#6
27 0 stmt_0_6#6
28 0 stmt_0_7#6
29 0 stmt_0_8#6
30 0 stmt_0_9#6
31 1 stmt_1_0#6
32 0 stmt_1_1#6
33 0 stmt_1_2#6
34 0 stmt_1_3#6
35 0 stmt_1_4#6
36 0 stmt_1_5#6
37 0 stmt_1_6#6
38 0 stmt_1_7#6
39 0 stmt_1_8#6
40 0 stmt_1_9#6
41 0 stmt_2_0#6
42 0 stmt_2_1#6
43 0 stmt_2_2#6
44 1 stmt_2_3#6
45 0 stmt_2_4#6
46 0 stmt_2_5#6
47 0 stmt_2_6#6
48 0 stmt_2_7#6
49 0 stmt_2_8#6
50 0 stmt_2_9#6
51 1 stmt_3_0#6
52 0 stmt_3_1#6
53 0 stmt_3_2#6
54 0 stmt_3_3#6
55 0 stmt_3_4#6
56 0 stmt_3_5#6
57 0 block_0_0#6
58 0 block_0_1#6
59 0 block_0_2#6
60 0 block_0_3#6
61 0 halt_0#6
62 0 halt_1#6
63 0 halt_2#6
64 0 halt_3#6
65 [0000000000000000] 0000000000000010 heap@6
65 [0000000000001010] 0000000000000001 heap@6
65 [0000000000001011] 0000000000000010 heap@6
65 [0000000000001100] 0000000000000001 heap@6
66 0 exit#6
67 0000000000000000 exit-code#6
@6
0 0 thread_0@6
1 0 thread_1@6
2 1 thread_2@6
3 0 thread_3@6
4 0 flush_0@6
5 0 flush_1@6
6 0 flush_2@6
7 0 flush_3@6
#7
1 0000000000000001 accu_0#7
2 0000000000000000 accu_1#7
3 0000000000000001 accu_2#7
4 0000000000000000 accu_3#7
5 0000000000000000 mem_0#7
6 0000000000000000 mem_1#7
7 0000000000000001 mem_2#7
8 0000000000000000 mem_3#7
9 0000000000000000 sb-adr_0#7
10 0000000000000000 sb-adr_1#7
11 0000000000000000 sb-adr_2#7
12 0000000000000000 sb-adr_3#7
13 0000000000000000 sb-val_0#7
14 0000000000000000 sb-val_1#7
15 0000000000000000 sb-val_2#7
16 0000000000000000 sb-val_3#7
17 0 sb-full_0#7
18 0 sb-full_1#7
19 0 sb-full_2#7
20 0 sb-full_3#7
21 0 stmt_0_0#7
22 0 stmt_0_1#7
23 0 stmt_0_2#7
24 1 stmt_0_3#7
25 0 stmt_0_4#7
26 0 stmt_0_5#7
27 0 stmt_0_6#7
28 0 stmt_0_7#7
29 0 stmt_0_8#7
30 0 stmt_0_9#7
31 1 stmt_1_0#7
32 0 stmt_1_1#7
